fecha;pm25;pm10;co2;humedad;temperatura;t_terabee;presencia; 
13-11-2021 08:52:32;2.0;3.0;15.004304;48.883804;20.999847;13-11-2021 08:52:33;0.0;
13-11-2021 08:53:11;2.0;3.0;15.004304;48.883804;20.999847;13-11-2021 08:52:33;0.0;
13-11-2021 08:53:11;2.0;3.0;15.004304;48.883804;20.999847;13-11-2021 08:52:33;0.0;
13-11-2021 08:53:50;2.0;3.0;15.004304;48.883804;20.999847;13-11-2021 08:53:33;0.0;
13-11-2021 08:53:50;2.0;3.0;15.004304;48.883804;20.999847;13-11-2021 08:53:33;0.0;
13-11-2021 08:53:50;2.0;3.0;15.004304;48.883804;20.999847;13-11-2021 08:53:33;0.0;
13-11-2021 08:53:50;2.0;3.0;15.004304;48.883804;20.999847;13-11-2021 08:53:33;0.0;
13-11-2021 08:54:30;1.0;2.0;15.004304;48.883804;20.999847;13-11-2021 08:54:33;0.0;
13-11-2021 08:54:30;1.0;2.0;15.004304;48.883804;20.999847;13-11-2021 08:54:33;0.0;
13-11-2021 08:55:09;1.0;2.0;15.004304;48.883804;20.999847;13-11-2021 08:54:33;0.0;
13-11-2021 08:55:09;1.0;2.0;15.004304;48.883804;20.999847;13-11-2021 08:54:33;0.0;
13-11-2021 08:55:48;1.0;2.0;15.004304;48.883804;20.999847;13-11-2021 08:55:33;0.0;
13-11-2021 08:55:48;1.0;2.0;15.004304;48.883804;20.999847;13-11-2021 08:55:33;0.0;
13-11-2021 08:55:48;1.0;2.0;15.004304;48.883804;20.999847;13-11-2021 08:55:33;0.0;
13-11-2021 08:56:27;2.0;3.0;15.004304;48.883804;20.999847;13-11-2021 08:55:33;0.0;
13-11-2021 08:56:31;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 08:56:33;0.0;
13-11-2021 08:56:31;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 08:56:33;0.0;
13-11-2021 08:57:06;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 08:56:33;0.0;
13-11-2021 08:57:06;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 08:56:33;0.0;
13-11-2021 08:57:46;1.0;2.0;14.750883;48.938736;20.978485;13-11-2021 08:57:33;0.0;
13-11-2021 08:57:46;1.0;2.0;14.750883;48.938736;20.978485;13-11-2021 08:57:33;0.0;
13-11-2021 08:57:46;1.0;2.0;14.750883;48.938736;20.978485;13-11-2021 08:57:33;0.0;
13-11-2021 08:58:25;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 08:57:33;0.0;
13-11-2021 08:58:25;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 08:58:33;0.0;
13-11-2021 08:58:25;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 08:58:33;0.0;
13-11-2021 08:59:04;1.0;2.0;14.750883;48.938736;20.978485;13-11-2021 08:58:33;0.0;
13-11-2021 08:59:04;1.0;2.0;14.750883;48.938736;20.978485;13-11-2021 08:58:33;0.0;
13-11-2021 08:59:43;1.0;2.0;14.750883;48.938736;20.978485;13-11-2021 08:59:33;0.0;
13-11-2021 08:59:43;1.0;2.0;14.750883;48.938736;20.978485;13-11-2021 08:59:33;0.0;
13-11-2021 09:00:23;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 08:59:33;0.0;
13-11-2021 09:00:23;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 08:59:33;0.0;
13-11-2021 09:00:23;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 09:00:33;0.0;
13-11-2021 09:00:23;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 09:00:33;0.0;
13-11-2021 09:01:02;2.0;3.0;14.750883;48.938736;20.978485;13-11-2021 09:00:33;0.0;
13-11-2021 09:01:27;2.0;3.0;14.750883;48.889908;20.989166;13-11-2021 09:00:33;0.0;
13-11-2021 09:01:41;1.0;2.0;15.626374;48.889908;20.989166;13-11-2021 09:01:33;0.0;
13-11-2021 09:01:41;1.0;2.0;15.626374;48.889908;20.989166;13-11-2021 09:01:33;0.0;
13-11-2021 09:02:20;2.0;3.0;15.626374;48.889908;20.989166;13-11-2021 09:01:33;0.0;
13-11-2021 09:02:20;2.0;3.0;15.626374;48.889908;20.989166;13-11-2021 09:01:33;0.0;
13-11-2021 09:02:20;2.0;3.0;15.626374;48.889908;20.989166;13-11-2021 09:02:33;0.0;
13-11-2021 09:02:20;2.0;3.0;15.626374;48.889908;20.989166;13-11-2021 09:02:33;0.0;
13-11-2021 09:02:59;2.0;3.0;15.626374;48.889908;20.989166;13-11-2021 09:02:33;0.0;
13-11-2021 09:02:59;2.0;3.0;15.626374;48.889908;20.989166;13-11-2021 09:02:33;0.0;
13-11-2021 09:03:39;1.0;2.0;15.626374;48.889908;20.989166;13-11-2021 09:03:33;0.0;
13-11-2021 09:03:39;1.0;2.0;15.626374;48.889908;20.989166;13-11-2021 09:03:33;0.0;
13-11-2021 09:04:18;1.0;2.0;15.626374;48.889908;20.989166;13-11-2021 09:03:33;0.0;
13-11-2021 09:04:18;1.0;2.0;15.626374;48.889908;20.989166;13-11-2021 09:03:33;0.0;
13-11-2021 09:04:18;1.0;2.0;15.626374;48.889908;20.989166;13-11-2021 09:04:33;0.0;
13-11-2021 09:04:57;2.0;3.0;15.626374;48.889908;20.989166;13-11-2021 09:04:33;0.0;
13-11-2021 09:04:57;2.0;3.0;15.626374;48.889908;20.989166;13-11-2021 09:04:33;0.0;
13-11-2021 09:04:57;2.0;3.0;15.626374;48.889908;20.989166;13-11-2021 09:04:33;0.0;
13-11-2021 09:05:36;1.0;2.0;15.626374;48.889908;20.989166;13-11-2021 09:05:33;0.0;
13-11-2021 09:05:36;1.0;2.0;15.626374;48.889908;20.989166;13-11-2021 09:05:33;0.0;
13-11-2021 09:06:16;2.0;3.0;15.626374;48.889908;20.989166;13-11-2021 09:05:33;0.0;
13-11-2021 09:06:28;2.0;3.0;15.626374;48.932632;20.989166;13-11-2021 09:05:33;0.0;
13-11-2021 09:06:31;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:06:33;0.0;
13-11-2021 09:06:55;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:06:33;0.0;
13-11-2021 09:06:55;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:06:33;0.0;
13-11-2021 09:06:55;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:06:33;0.0;
13-11-2021 09:07:34;1.0;2.0;15.363308;48.932632;20.989166;13-11-2021 09:07:33;0.0;
13-11-2021 09:07:34;1.0;2.0;15.363308;48.932632;20.989166;13-11-2021 09:07:33;0.0;
13-11-2021 09:08:13;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:07:33;0.0;
13-11-2021 09:08:13;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:07:33;0.0;
13-11-2021 09:08:52;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:08:33;0.0;
13-11-2021 09:08:52;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:08:33;0.0;
13-11-2021 09:08:52;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:08:33;0.0;
13-11-2021 09:08:52;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:08:33;0.0;
13-11-2021 09:09:32;1.0;2.0;15.363308;48.932632;20.989166;13-11-2021 09:09:33;0.0;
13-11-2021 09:09:32;1.0;2.0;15.363308;48.932632;20.989166;13-11-2021 09:09:33;0.0;
13-11-2021 09:10:11;1.0;2.0;15.363308;48.932632;20.989166;13-11-2021 09:09:33;0.0;
13-11-2021 09:10:11;1.0;2.0;15.363308;48.932632;20.989166;13-11-2021 09:09:33;0.0;
13-11-2021 09:10:50;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:10:33;0.0;
13-11-2021 09:10:50;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:10:33;0.0;
13-11-2021 09:10:50;2.0;3.0;15.363308;48.932632;20.989166;13-11-2021 09:10:33;0.0;
13-11-2021 09:11:27;2.0;3.0;15.363308;48.96315;20.957123;13-11-2021 09:10:33;0.0;
13-11-2021 09:11:31;1.0;2.0;15.655446;48.96315;20.957123;13-11-2021 09:11:33;0.0;
13-11-2021 09:11:31;1.0;2.0;15.655446;48.96315;20.957123;13-11-2021 09:11:33;0.0;
13-11-2021 09:12:09;2.0;3.0;15.655446;48.96315;20.957123;13-11-2021 09:11:33;0.0;
13-11-2021 09:12:09;2.0;3.0;15.655446;48.96315;20.957123;13-11-2021 09:11:33;0.0;
13-11-2021 09:12:48;2.0;3.0;15.655446;48.96315;20.957123;13-11-2021 09:12:33;0.0;
13-11-2021 09:12:48;2.0;3.0;15.655446;48.96315;20.957123;13-11-2021 09:12:33;0.0;
13-11-2021 09:12:48;2.0;3.0;15.655446;48.96315;20.957123;13-11-2021 09:12:33;0.0;
13-11-2021 09:13:27;1.0;2.0;15.655446;48.96315;20.957123;13-11-2021 09:12:33;0.0;
13-11-2021 09:13:27;1.0;2.0;15.655446;48.96315;20.957123;13-11-2021 09:13:33;0.0;
13-11-2021 09:13:27;1.0;2.0;15.655446;48.96315;20.957123;13-11-2021 09:13:33;0.0;
13-11-2021 09:14:06;1.0;2.0;15.655446;48.96315;20.957123;13-11-2021 09:13:33;0.0;
13-11-2021 09:14:06;1.0;2.0;15.655446;48.96315;20.957123;13-11-2021 09:13:33;0.0;
13-11-2021 09:14:46;1.0;2.0;15.655446;48.96315;20.957123;13-11-2021 09:14:33;0.0;
13-11-2021 09:14:46;1.0;2.0;15.655446;48.96315;20.957123;13-11-2021 09:14:33;0.0;
13-11-2021 09:15:25;2.0;3.0;15.655446;48.96315;20.957123;13-11-2021 09:14:33;0.0;
13-11-2021 09:15:25;2.0;3.0;15.655446;48.96315;20.957123;13-11-2021 09:14:33;0.0;
13-11-2021 09:15:25;2.0;3.0;15.655446;48.96315;20.957123;13-11-2021 09:15:33;0.0;
13-11-2021 09:15:25;2.0;3.0;15.655446;48.96315;20.957123;13-11-2021 09:15:33;0.0;
13-11-2021 09:16:04;2.0;3.0;15.655446;48.96315;20.957123;13-11-2021 09:15:33;0.0;
13-11-2021 09:16:28;2.0;3.0;15.655446;48.889908;20.978485;13-11-2021 09:15:33;0.0;
13-11-2021 09:16:43;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:16:33;0.0;
13-11-2021 09:16:43;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:16:33;0.0;
13-11-2021 09:17:22;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:16:33;0.0;
13-11-2021 09:17:22;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:16:33;0.0;
13-11-2021 09:17:22;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:17:33;0.0;
13-11-2021 09:17:22;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:17:33;0.0;
13-11-2021 09:18:02;2.0;3.0;14.96866;48.889908;20.978485;13-11-2021 09:17:33;0.0;
13-11-2021 09:18:02;2.0;3.0;14.96866;48.889908;20.978485;13-11-2021 09:17:33;0.0;
13-11-2021 09:18:41;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:18:33;0.0;
13-11-2021 09:18:41;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:18:33;0.0;
13-11-2021 09:19:20;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:18:33;0.0;
13-11-2021 09:19:20;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:18:33;0.0;
13-11-2021 09:19:20;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:19:33;0.0;
13-11-2021 09:19:20;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:19:33;0.0;
13-11-2021 09:19:59;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:19:33;0.0;
13-11-2021 09:19:59;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:19:33;0.0;
13-11-2021 09:20:39;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:20:33;0.0;
13-11-2021 09:20:39;1.0;2.0;14.96866;48.889908;20.978485;13-11-2021 09:20:33;0.0;
13-11-2021 09:21:18;2.0;3.0;14.96866;48.889908;20.978485;13-11-2021 09:20:33;0.0;
13-11-2021 09:21:28;2.0;3.0;14.96866;48.853283;20.989166;13-11-2021 09:20:33;0.0;
13-11-2021 09:21:31;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:21:34;0.0;
13-11-2021 09:21:57;1.0;2.0;15.637162;48.853283;20.989166;13-11-2021 09:21:34;0.0;
13-11-2021 09:21:57;1.0;2.0;15.637162;48.853283;20.989166;13-11-2021 09:21:34;0.0;
13-11-2021 09:21:57;1.0;2.0;15.637162;48.853283;20.989166;13-11-2021 09:21:34;0.0;
13-11-2021 09:22:36;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:22:34;0.0;
13-11-2021 09:22:36;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:22:34;0.0;
13-11-2021 09:23:15;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:22:34;0.0;
13-11-2021 09:23:15;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:22:34;0.0;
13-11-2021 09:23:15;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:23:34;0.0;
13-11-2021 09:23:55;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:23:34;0.0;
13-11-2021 09:23:55;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:23:34;0.0;
13-11-2021 09:23:55;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:23:34;0.0;
13-11-2021 09:24:34;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:24:34;0.0;
13-11-2021 09:24:34;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:24:34;0.0;
13-11-2021 09:25:13;1.0;2.0;15.637162;48.853283;20.989166;13-11-2021 09:24:34;0.0;
13-11-2021 09:25:13;1.0;2.0;15.637162;48.853283;20.989166;13-11-2021 09:24:34;0.0;
13-11-2021 09:25:52;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:25:34;0.0;
13-11-2021 09:25:52;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:25:34;0.0;
13-11-2021 09:25:52;2.0;3.0;15.637162;48.853283;20.989166;13-11-2021 09:25:34;0.0;
13-11-2021 09:26:28;2.0;3.0;15.637162;48.91432;20.946442;13-11-2021 09:25:34;0.0;
13-11-2021 09:26:32;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:26:34;0.0;
13-11-2021 09:26:32;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:26:34;0.0;
13-11-2021 09:27:11;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:26:34;0.0;
13-11-2021 09:27:11;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:26:34;0.0;
13-11-2021 09:27:50;1.0;2.0;15.551302;48.91432;20.946442;13-11-2021 09:27:34;0.0;
13-11-2021 09:27:50;1.0;2.0;15.551302;48.91432;20.946442;13-11-2021 09:27:34;0.0;
13-11-2021 09:27:50;1.0;2.0;15.551302;48.91432;20.946442;13-11-2021 09:27:34;0.0;
13-11-2021 09:27:50;1.0;2.0;15.551302;48.91432;20.946442;13-11-2021 09:27:34;0.0;
13-11-2021 09:28:29;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:28:34;0.0;
13-11-2021 09:28:29;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:28:34;0.0;
13-11-2021 09:29:09;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:28:34;0.0;
13-11-2021 09:29:09;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:28:34;0.0;
13-11-2021 09:29:48;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:29:34;0.0;
13-11-2021 09:29:48;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:29:34;0.0;
13-11-2021 09:29:48;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:29:34;0.0;
13-11-2021 09:30:27;1.0;2.0;15.551302;48.91432;20.946442;13-11-2021 09:29:34;0.0;
13-11-2021 09:30:27;1.0;2.0;15.551302;48.91432;20.946442;13-11-2021 09:30:34;0.0;
13-11-2021 09:30:27;1.0;2.0;15.551302;48.91432;20.946442;13-11-2021 09:30:34;0.0;
13-11-2021 09:31:06;2.0;3.0;15.551302;48.91432;20.946442;13-11-2021 09:30:34;0.0;
13-11-2021 09:31:28;2.0;3.0;15.551302;48.889908;20.957123;13-11-2021 09:30:34;0.0;
13-11-2021 09:31:45;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:31:34;0.0;
13-11-2021 09:31:45;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:31:34;0.0;
13-11-2021 09:32:25;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:31:34;0.0;
13-11-2021 09:32:25;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:31:34;0.0;
13-11-2021 09:32:25;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:32:34;0.0;
13-11-2021 09:32:25;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:32:34;0.0;
13-11-2021 09:33:04;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:32:34;0.0;
13-11-2021 09:33:04;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:32:34;0.0;
13-11-2021 09:33:43;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:33:34;0.0;
13-11-2021 09:33:43;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:33:34;0.0;
13-11-2021 09:34:22;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:33:34;0.0;
13-11-2021 09:34:22;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:33:34;0.0;
13-11-2021 09:34:22;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:34:34;0.0;
13-11-2021 09:34:22;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:34:34;0.0;
13-11-2021 09:35:02;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:34:34;0.0;
13-11-2021 09:35:02;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:34:34;0.0;
13-11-2021 09:35:41;1.0;2.0;15.460221;48.889908;20.957123;13-11-2021 09:35:34;0.0;
13-11-2021 09:35:41;1.0;2.0;15.460221;48.889908;20.957123;13-11-2021 09:35:34;0.0;
13-11-2021 09:36:20;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:35:34;0.0;
13-11-2021 09:36:20;2.0;3.0;15.460221;48.889908;20.957123;13-11-2021 09:35:34;0.0;
13-11-2021 09:36:31;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:36:34;0.0;
13-11-2021 09:36:31;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:36:34;0.0;
13-11-2021 09:36:59;1.0;2.0;15.888056;48.883804;20.925077;13-11-2021 09:36:34;0.0;
13-11-2021 09:36:59;1.0;2.0;15.888056;48.883804;20.925077;13-11-2021 09:36:34;0.0;
13-11-2021 09:37:39;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:37:34;0.0;
13-11-2021 09:37:39;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:37:34;0.0;
13-11-2021 09:38:18;1.0;2.0;15.888056;48.883804;20.925077;13-11-2021 09:37:34;0.0;
13-11-2021 09:38:18;1.0;2.0;15.888056;48.883804;20.925077;13-11-2021 09:37:34;0.0;
13-11-2021 09:38:18;1.0;2.0;15.888056;48.883804;20.925077;13-11-2021 09:38:34;0.0;
13-11-2021 09:38:57;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:38:34;0.0;
13-11-2021 09:38:57;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:38:34;0.0;
13-11-2021 09:38:57;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:38:34;0.0;
13-11-2021 09:39:36;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:39:34;0.0;
13-11-2021 09:39:36;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:39:34;0.0;
13-11-2021 09:40:16;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:39:34;0.0;
13-11-2021 09:40:16;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:39:34;0.0;
13-11-2021 09:40:16;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:40:34;0.0;
13-11-2021 09:40:55;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:40:34;0.0;
13-11-2021 09:40:55;2.0;3.0;15.888056;48.883804;20.925077;13-11-2021 09:40:34;0.0;
13-11-2021 09:41:28;2.0;3.0;15.888056;48.89601;20.946442;13-11-2021 09:40:34;0.0;
13-11-2021 09:41:34;2.0;3.0;14.956341;48.89601;20.946442;13-11-2021 09:41:34;0.0;
13-11-2021 09:41:34;2.0;3.0;14.956341;48.89601;20.946442;13-11-2021 09:41:34;0.0;
13-11-2021 09:42:13;2.0;3.0;14.956341;48.89601;20.946442;13-11-2021 09:41:34;0.0;
13-11-2021 09:42:13;2.0;3.0;14.956341;48.89601;20.946442;13-11-2021 09:41:34;0.0;
13-11-2021 09:42:53;1.0;2.0;14.956341;48.89601;20.946442;13-11-2021 09:42:34;0.0;
13-11-2021 09:42:53;1.0;2.0;14.956341;48.89601;20.946442;13-11-2021 09:42:34;0.0;
13-11-2021 09:42:53;1.0;2.0;14.956341;48.89601;20.946442;13-11-2021 09:42:34;0.0;
13-11-2021 09:42:53;1.0;2.0;14.956341;48.89601;20.946442;13-11-2021 09:42:34;0.0;
13-11-2021 09:43:32;1.0;2.0;14.956341;48.89601;20.946442;13-11-2021 09:43:34;0.0;
13-11-2021 09:43:32;1.0;2.0;14.956341;48.89601;20.946442;13-11-2021 09:43:34;0.0;
13-11-2021 09:44:11;2.0;3.0;14.956341;48.89601;20.946442;13-11-2021 09:43:34;0.0;
13-11-2021 09:44:11;2.0;3.0;14.956341;48.89601;20.946442;13-11-2021 09:43:34;0.0;
13-11-2021 09:44:50;3.0;4.0;14.956341;48.89601;20.946442;13-11-2021 09:44:34;0.0;
13-11-2021 09:44:50;3.0;4.0;14.956341;48.89601;20.946442;13-11-2021 09:44:34;0.0;
13-11-2021 09:44:50;3.0;4.0;14.956341;48.89601;20.946442;13-11-2021 09:44:34;0.0;
13-11-2021 09:44:50;3.0;4.0;14.956341;48.89601;20.946442;13-11-2021 09:44:34;0.0;
13-11-2021 09:45:29;2.0;3.0;14.956341;48.89601;20.946442;13-11-2021 09:45:34;0.0;
13-11-2021 09:45:29;2.0;3.0;14.956341;48.89601;20.946442;13-11-2021 09:45:34;0.0;
13-11-2021 09:46:09;2.0;3.0;14.956341;48.89601;20.946442;13-11-2021 09:45:34;0.0;
13-11-2021 09:46:28;2.0;3.0;14.956341;48.920425;20.935759;13-11-2021 09:45:34;0.0;
13-11-2021 09:46:48;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:46:34;0.0;
13-11-2021 09:46:48;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:46:34;0.0;
13-11-2021 09:46:48;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:46:34;0.0;
13-11-2021 09:47:27;1.0;2.0;14.673831;48.920425;20.935759;13-11-2021 09:46:34;0.0;
13-11-2021 09:47:27;1.0;2.0;14.673831;48.920425;20.935759;13-11-2021 09:47:34;0.0;
13-11-2021 09:47:27;1.0;2.0;14.673831;48.920425;20.935759;13-11-2021 09:47:34;0.0;
13-11-2021 09:48:06;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:47:34;0.0;
13-11-2021 09:48:06;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:47:34;0.0;
13-11-2021 09:48:46;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:48:34;0.0;
13-11-2021 09:48:46;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:48:34;0.0;
13-11-2021 09:48:46;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:48:34;0.0;
13-11-2021 09:49:25;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:48:34;0.0;
13-11-2021 09:49:25;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:49:34;0.0;
13-11-2021 09:49:25;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:49:34;0.0;
13-11-2021 09:50:04;3.0;4.0;14.673831;48.920425;20.935759;13-11-2021 09:49:34;0.0;
13-11-2021 09:50:04;3.0;4.0;14.673831;48.920425;20.935759;13-11-2021 09:49:34;0.0;
13-11-2021 09:50:43;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:50:34;0.0;
13-11-2021 09:50:43;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:50:34;0.0;
13-11-2021 09:51:23;2.0;3.0;14.673831;48.920425;20.935759;13-11-2021 09:50:34;0.0;
13-11-2021 09:51:28;2.0;3.0;14.673831;48.871593;20.946442;13-11-2021 09:50:34;0.0;
13-11-2021 09:51:32;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:51:34;0.0;
13-11-2021 09:51:32;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:51:34;0.0;
13-11-2021 09:52:02;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:51:34;0.0;
13-11-2021 09:52:02;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:51:34;0.0;
13-11-2021 09:52:41;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:52:34;0.0;
13-11-2021 09:52:41;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:52:34;0.0;
13-11-2021 09:53:20;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:52:34;0.0;
13-11-2021 09:53:20;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:52:34;0.0;
13-11-2021 09:53:20;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:53:34;0.0;
13-11-2021 09:53:20;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:53:34;0.0;
13-11-2021 09:54:00;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:53:34;0.0;
13-11-2021 09:54:00;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:53:34;0.0;
13-11-2021 09:54:39;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:54:34;0.0;
13-11-2021 09:54:39;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:54:34;0.0;
13-11-2021 09:55:18;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:54:34;0.0;
13-11-2021 09:55:18;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:54:34;0.0;
13-11-2021 09:55:18;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:55:34;0.0;
13-11-2021 09:55:57;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:55:34;0.0;
13-11-2021 09:55:57;2.0;3.0;14.599829;48.871593;20.946442;13-11-2021 09:55:34;0.0;
13-11-2021 09:56:28;2.0;3.0;14.599829;48.859386;20.925077;13-11-2021 09:55:34;0.0;
13-11-2021 09:56:37;2.0;3.0;15.319862;48.859386;20.925077;13-11-2021 09:56:34;0.0;
13-11-2021 09:56:37;2.0;3.0;15.319862;48.859386;20.925077;13-11-2021 09:56:34;0.0;
13-11-2021 09:57:16;1.0;2.0;15.319862;48.859386;20.925077;13-11-2021 09:56:34;0.0;
