time;Temperature;Humidity;PM25;PM10;CO2;
2021-11-21 02:50:00;19.65;61.51;2.00;3.00;0;
2021-11-21 02:45:00;19.62;61.50;2.00;3.00;0;
2021-11-21 02:40:00;19.65;61.56;1.88;2.88;0;
2021-11-21 02:35:00;19.66;61.51;2.33;3.33;0;
2021-11-21 02:30:00;19.66;61.50;2.29;3.17;0;
2021-11-21 02:25:00;19.65;61.53;2.25;3.25;0;
2021-11-21 02:20:00;19.65;61.55;1.88;2.88;0;
2021-11-21 02:15:00;19.66;61.42;2.00;3.00;0;
2021-11-21 02:10:00;19.65;61.38;2.00;3.00;0;
2021-11-21 02:05:00;19.68;61.43;2.00;3.00;0;
2021-11-21 02:00:00;19.66;61.53;2.25;3.25;0;
2021-11-21 01:55:00;19.66;61.40;1.88;2.88;0;
2021-11-21 01:50:00;19.71;61.41;2.14;3.14;0;
2021-11-21 01:45:00;19.68;61.41;2.00;3.00;0;
2021-11-21 01:40:00;19.70;61.36;2.00;3.00;0;
2021-11-21 01:35:00;19.70;61.30;1.88;2.88;0;
2021-11-21 01:30:00;19.68;61.35;1.88;2.88;0;
2021-11-21 01:25:00;19.70;61.39;1.67;2.67;0;
2021-11-21 01:20:00;19.74;61.37;2.00;3.00;0;
2021-11-21 01:15:00;19.72;61.32;2.00;3.00;0;
2021-11-21 01:10:00;19.72;61.35;2.00;3.00;0;
2021-11-21 01:05:00;19.71;61.32;2.00;3.00;0;
2021-11-21 01:00:00;19.72;61.30;2.29;3.29;0;
2021-11-21 00:55:00;19.75;61.35;2.00;3.00;0;
2021-11-21 00:50:00;19.72;61.29;2.00;3.00;0;
2021-11-21 00:45:00;19.74;61.26;2.00;3.00;0;
2021-11-21 00:40:00;19.72;61.26;1.88;2.88;0;
2021-11-21 00:35:00;19.75;61.15;2.14;3.14;0;
2021-11-21 00:30:00;19.76;61.24;2.00;3.00;0;
2021-11-21 00:25:00;19.74;61.27;2.00;3.00;0;
2021-11-21 00:20:00;19.74;61.26;1.43;2.43;0;
2021-11-21 00:15:00;19.75;61.23;2.00;3.00;0;
2021-11-21 00:10:00;19.78;61.17;2.00;3.00;0;
2021-11-21 00:05:00;19.76;61.24;1.86;2.86;0;
2021-11-21 00:00:00;19.76;61.15;1.86;2.86;0;
2021-11-20 23:55:00;19.75;61.16;1.57;2.57;0;
2021-11-20 23:50:00;19.78;61.12;1.50;2.50;0;
2021-11-20 23:45:00;19.76;61.14;1.25;2.25;0;
2021-11-20 23:40:00;19.78;61.14;1.43;2.43;0;
2021-11-20 23:35:00;19.79;61.10;1.38;2.38;0;
2021-11-20 23:30:00;19.79;61.07;1.38;2.38;0;
2021-11-20 23:25:00;19.80;61.09;1.71;2.71;0;
2021-11-20 23:20:00;19.80;61.12;1.63;2.63;0;
2021-11-20 23:15:00;19.79;60.98;1.29;2.29;0;
2021-11-20 23:10:00;19.80;61.11;1.25;2.25;0;
2021-11-20 23:05:00;19.80;61.13;1.25;2.25;0;
2021-11-20 23:00:00;19.79;61.02;1.50;2.50;0;
2021-11-20 22:55:00;19.80;61.07;1.50;2.50;0;
2021-11-20 22:50:00;19.80;61.04;1.38;2.38;0;
2021-11-20 22:45:00;19.82;61.02;1.14;2.14;0;
2021-11-20 22:40:00;19.79;60.95;1.00;2.00;0;
2021-11-20 22:35:00;19.80;60.99;1.57;2.57;0;
2021-11-20 22:30:00;19.85;60.97;1.25;2.25;0;
2021-11-20 22:25:00;19.82;60.97;1.50;2.50;0;
2021-11-20 22:20:00;19.84;60.91;1.29;2.29;0;
2021-11-20 22:15:00;19.86;61.03;1.25;2.25;0;
2021-11-20 22:10:00;19.84;60.95;1.13;2.13;0;
2021-11-20 22:05:00;19.82;60.93;1.00;2.00;0;
2021-11-20 22:00:00;19.84;60.91;1.25;2.25;0;
2021-11-20 21:55:00;19.85;60.84;1.33;2.33;0;
2021-11-20 21:50:00;19.85;60.95;1.25;2.25;0;
2021-11-20 21:45:00;19.85;60.83;1.50;2.50;0;
2021-11-20 21:40:00;19.85;60.91;1.14;2.14;0;
2021-11-20 21:35:00;19.86;60.90;1.38;2.38;0;
2021-11-20 21:30:00;19.86;60.74;1.13;2.13;0;
2021-11-20 21:25:00;19.86;60.81;1.71;2.71;0;
2021-11-20 21:20:00;19.85;60.81;1.38;2.38;0;
2021-11-20 21:15:00;19.86;60.73;1.14;2.14;0;
2021-11-20 21:10:00;19.89;60.78;1.43;2.43;0;
2021-11-20 21:05:00;19.86;60.83;1.13;2.13;0;
2021-11-20 21:00:00;19.88;60.85;1.14;2.14;0;
2021-11-20 20:55:00;19.90;60.77;1.50;2.50;0;
2021-11-20 20:50:00;19.89;60.69;1.14;2.14;0;
2021-11-20 20:45:00;19.88;60.72;1.43;2.43;0;
2021-11-20 20:40:00;19.86;60.73;1.38;2.38;0;
2021-11-20 20:35:00;19.89;60.64;1.00;2.00;0;
2021-11-20 20:30:00;19.90;60.69;1.25;2.25;0;
2021-11-20 20:25:00;19.90;60.73;1.17;2.17;0;
2021-11-20 20:20:00;19.90;60.63;1.00;2.00;0;
2021-11-20 20:15:00;19.90;60.65;1.14;2.14;0;
2021-11-20 20:10:00;19.89;60.52;1.17;2.17;0;
2021-11-20 20:05:00;19.89;60.60;1.38;2.38;0;
2021-11-20 20:00:00;19.93;60.57;1.13;2.13;0;
2021-11-20 19:55:00;19.93;60.61;1.50;2.50;0;
2021-11-20 19:50:00;19.92;60.54;1.25;2.25;0;
2021-11-20 19:45:00;19.92;60.50;1.13;2.13;0;
2021-11-20 19:40:00;19.92;60.58;1.14;2.14;0;
2021-11-20 19:35:00;19.93;60.49;1.25;2.25;0;
2021-11-20 19:30:00;19.92;60.47;1.14;2.14;0;
2021-11-20 19:25:00;19.93;60.44;1.13;2.13;0;
2021-11-20 19:20:00;19.93;60.44;1.38;2.38;0;
2021-11-20 19:15:00;19.97;60.32;1.29;2.29;0;
2021-11-20 19:10:00;19.94;60.48;1.25;2.25;0;
2021-11-20 19:05:00;19.96;60.32;1.13;2.13;0;
2021-11-20 19:00:00;19.93;60.28;1.43;2.43;0;
2021-11-20 18:55:00;19.97;60.35;1.13;2.13;0;
2021-11-20 18:50:00;19.96;60.27;1.29;2.29;0;
2021-11-20 18:45:00;19.96;60.34;1.63;2.63;0;
2021-11-20 18:40:00;19.96;60.21;1.29;2.29;0;
2021-11-20 18:35:00;19.96;60.25;1.29;2.29;0;
2021-11-20 18:30:00;19.97;60.18;1.13;2.13;0;
2021-11-20 18:25:00;19.96;60.19;1.25;2.25;0;
2021-11-20 18:20:00;19.97;60.01;1.00;2.00;0;
2021-11-20 18:15:00;20.00;60.09;1.13;2.13;0;
2021-11-20 18:10:00;20.00;60.07;1.00;2.00;0;
2021-11-20 18:05:00;20.00;60.04;1.14;2.14;0;
2021-11-20 18:00:00;20.01;59.94;1.14;2.14;0;
2021-11-20 17:55:00;20.00;59.88;1.29;2.29;0;
2021-11-20 17:50:00;20.02;59.92;1.13;2.13;0;
2021-11-20 17:45:00;20.02;59.85;1.88;2.88;0;
2021-11-20 17:40:00;20.02;59.80;1.00;2.00;0;
2021-11-20 17:35:00;20.01;59.71;1.43;2.43;0;
2021-11-20 17:30:00;20.02;59.73;1.43;2.43;0;
2021-11-20 17:25:00;20.02;59.62;1.86;2.86;0;
2021-11-20 17:20:00;20.01;59.61;1.00;2.00;0;
2021-11-20 17:15:00;20.02;59.58;1.29;2.29;0;
2021-11-20 17:10:00;20.02;59.66;1.38;2.38;0;
2021-11-20 17:05:00;20.02;59.46;1.13;2.13;0;
2021-11-20 17:00:00;20.03;59.50;1.43;2.43;0;
2021-11-20 16:55:00;20.03;59.57;1.50;2.50;0;
2021-11-20 16:50:00;20.03;59.39;1.25;2.25;0;
2021-11-20 16:45:00;20.05;59.49;1.29;2.29;0;
2021-11-20 16:40:00;20.05;59.35;1.57;2.57;0;
2021-11-20 16:35:00;20.05;59.36;1.29;2.29;0;
2021-11-20 16:30:00;20.06;59.35;1.25;2.25;0;
2021-11-20 16:25:00;20.03;59.36;1.14;2.14;0;
2021-11-20 16:20:00;20.05;59.24;1.14;2.14;0;
2021-11-20 16:15:00;20.06;59.32;1.13;2.13;0;
2021-11-20 16:10:00;20.07;59.24;1.25;2.25;0;
2021-11-20 16:05:00;20.05;59.19;1.29;2.29;0;
2021-11-20 16:00:00;20.07;59.25;1.38;2.38;0;
2021-11-20 15:55:00;20.07;59.10;1.43;2.43;0;
2021-11-20 15:50:00;20.07;59.05;1.25;2.25;0;
2021-11-20 15:45:00;20.10;58.97;1.25;2.25;0;
2021-11-20 15:40:00;20.07;59.03;1.43;2.43;0;
2021-11-20 15:35:00;20.06;59.02;1.50;2.50;0;
2021-11-20 15:30:00;20.09;58.91;1.29;2.29;0;
2021-11-20 15:25:00;20.07;58.90;1.50;2.50;0;
2021-11-20 15:20:00;20.07;58.99;1.63;2.63;0;
2021-11-20 15:15:00;20.10;58.94;1.33;2.33;0;
2021-11-20 15:10:00;20.07;58.78;1.14;2.14;0;
2021-11-20 15:05:00;20.07;58.70;1.38;2.38;0;
2021-11-20 15:00:00;20.07;58.69;1.29;2.29;0;
2021-11-20 14:55:00;20.09;58.72;1.29;2.29;0;
2021-11-20 14:50:00;20.07;58.76;1.00;2.00;0.03;
2021-11-20 14:45:00;20.09;58.67;1.38;2.38;0;
2021-11-20 14:40:00;20.07;58.66;1.63;2.63;0;
2021-11-20 14:35:00;20.09;58.57;1.33;2.33;0;
2021-11-20 14:30:00;20.06;58.63;1.13;2.13;0;
2021-11-20 14:25:00;20.07;58.53;1.00;2.00;0;
2021-11-20 14:20:00;20.07;58.58;1.29;2.29;0;
2021-11-20 14:15:00;20.09;58.57;1.43;2.43;0;
2021-11-20 14:10:00;20.09;58.59;1.14;2.14;0;
2021-11-20 14:05:00;20.09;58.50;1.29;2.29;0;
2021-11-20 14:00:00;20.09;58.44;1.00;2.00;0;
2021-11-20 13:55:00;20.10;58.40;1.14;2.14;0.05;
2021-11-20 13:50:00;20.10;58.45;1.38;2.38;0.20;
2021-11-20 13:45:00;20.09;58.45;1.29;2.29;0.03;
2021-11-20 13:40:00;20.07;58.41;1.25;2.25;0;
2021-11-20 13:35:00;20.09;58.39;1.29;2.29;0.29;
2021-11-20 13:30:00;20.11;58.50;1.14;2.14;0.28;
2021-11-20 13:25:00;20.10;58.44;1.13;2.13;0;
2021-11-20 13:20:00;20.11;58.48;1.38;2.38;0;
2021-11-20 13:15:00;20.09;58.42;1.00;2.00;0;
2021-11-20 13:10:00;20.10;58.40;1.25;2.25;0;
2021-11-20 13:05:00;20.07;58.47;1.33;2.33;0;
2021-11-20 13:00:00;20.09;58.35;1.25;2.25;0.09;
2021-11-20 12:55:00;20.10;58.30;1.13;2.13;0;
2021-11-20 12:50:00;20.09;58.37;1.00;2.00;0.37;
2021-11-20 12:45:00;20.09;58.28;1.00;2.00;0;
2021-11-20 12:40:00;20.10;58.40;1.25;2.25;0;
2021-11-20 12:35:00;20.10;58.39;1.14;2.14;0.32;
2021-11-20 12:30:00;20.09;58.31;1.25;2.25;0;
2021-11-20 12:25:00;20.11;58.28;1.25;2.25;0.01;
2021-11-20 12:20:00;20.09;58.22;1.00;2.00;0;
2021-11-20 12:15:00;20.10;58.25;1.00;2.00;0;
2021-11-20 12:10:00;20.07;58.27;1.00;2.00;0;
2021-11-20 12:05:00;20.11;58.19;1.00;2.00;0;
2021-11-20 12:00:00;20.11;58.21;1.00;2.00;0;
2021-11-20 11:55:00;20.09;58.12;1.00;2.00;0.28;
2021-11-20 11:50:00;20.11;58.12;1.13;2.13;0;
2021-11-20 11:45:00;20.10;58.01;1.14;2.14;0;
2021-11-20 11:40:00;20.11;58.00;1.50;2.50;0;
2021-11-20 11:35:00;20.11;57.97;1.38;2.38;0;
2021-11-20 11:30:00;20.11;57.97;1.00;2.00;0;
2021-11-20 11:25:00;20.10;58.03;1.00;2.00;0;
2021-11-20 11:20:00;20.11;57.90;1.00;2.00;0;
2021-11-20 11:15:00;20.11;57.86;1.14;2.14;0.06;
2021-11-20 11:10:00;20.11;57.85;1.00;2.00;0;
2021-11-20 11:05:00;20.13;57.89;1.00;2.00;0.03;
2021-11-20 11:00:00;20.10;57.86;1.00;2.00;0;
2021-11-20 10:55:00;20.10;57.83;1.00;2.00;0;
2021-11-20 10:50:00;20.11;57.79;1.00;2.00;0;
2021-11-20 10:45:00;20.11;57.78;1.00;2.00;0.15;
2021-11-20 10:40:00;20.10;57.65;1.00;2.00;0;
2021-11-20 10:35:00;20.15;-;1.71;2.71;0;
2021-11-20 10:30:00;20.11;57.64;1.00;2.00;0;
2021-11-20 10:25:00;20.15;57.70;1.00;2.00;0;
2021-11-20 10:20:00;20.13;57.72;1.00;2.00;0;
2021-11-20 10:15:00;20.15;57.66;1.13;2.13;0;
2021-11-20 10:10:00;20.15;57.61;1.00;2.00;0;
2021-11-20 10:05:00;20.16;57.56;1.00;2.00;0.50;
2021-11-20 10:00:00;20.15;57.58;1.00;2.00;0.18;
2021-11-20 09:55:00;20.15;57.57;1.14;2.14;0;
2021-11-20 09:50:00;20.15;57.53;1.00;2.00;0.36;
2021-11-20 09:45:00;20.13;57.51;1.00;2.00;0;
2021-11-20 09:40:00;20.16;57.34;1.17;2.17;0.01;
2021-11-20 09:35:00;20.11;57.54;1.00;2.00;0.07;
2021-11-20 09:30:00;20.15;57.45;1.43;2.43;0.12;
2021-11-20 09:25:00;20.13;57.46;1.29;2.29;0;
2021-11-20 09:20:00;20.18;57.39;1.13;2.13;0;
2021-11-20 09:15:00;20.18;57.47;1.00;2.00;0;
2021-11-20 09:10:00;20.19;57.43;1.00;2.00;0;
2021-11-20 09:05:00;20.20;57.40;1.00;2.00;0;
2021-11-20 09:00:00;20.19;57.42;1.00;2.00;0;
2021-11-20 08:55:00;20.19;57.37;1.13;2.13;0.10;
2021-11-20 08:50:00;20.20;57.29;1.00;2.00;0;
2021-11-20 08:45:00;20.19;57.40;1.00;2.00;0;
2021-11-20 08:40:00;20.20;57.27;1.00;2.00;0;
2021-11-20 08:35:00;20.20;57.27;1.00;2.00;0;
2021-11-20 08:30:00;20.18;57.18;1.00;2.00;0.11;
2021-11-20 08:25:00;20.22;57.19;1.00;2.00;1.22;
2021-11-20 08:20:00;20.20;57.25;1.00;2.00;0.80;
2021-11-20 08:15:00;20.23;57.12;1.00;2.00;0.71;
2021-11-20 08:10:00;20.22;57.11;1.00;2.00;0.08;
2021-11-20 08:05:00;20.22;57.03;1.13;2.13;0.65;
2021-11-20 08:00:00;20.23;57.14;1.00;2.00;1.42;
2021-11-20 07:55:00;20.24;56.98;1.29;2.29;1.64;
2021-11-20 07:50:00;20.20;56.92;1.00;2.00;1.21;
2021-11-20 07:45:00;20.24;56.92;1.14;2.14;2.34;
2021-11-20 07:40:00;20.23;56.83;1.13;2.13;1.76;
2021-11-20 07:35:00;20.23;56.81;1.00;2.00;1.71;
2021-11-20 07:30:00;20.24;56.77;1.00;2.00;2.09;
2021-11-20 07:25:00;20.27;56.75;1.25;2.25;1.91;
2021-11-20 07:20:00;20.26;56.73;1.00;2.00;2.09;
2021-11-20 07:15:00;20.27;56.73;1.00;2.00;2.46;
2021-11-20 07:10:00;20.27;56.67;1.00;2.00;2.98;
2021-11-20 07:05:00;20.28;56.62;1.00;2.00;2.60;
2021-11-20 07:00:00;20.29;56.51;1.00;2.00;2.97;
2021-11-20 06:55:00;20.33;56.51;1.25;2.25;2.94;
2021-11-20 06:50:00;20.32;56.53;1.00;2.00;3.08;
2021-11-20 06:45:00;20.33;56.41;1.14;2.14;4.18;
2021-11-20 06:40:00;20.29;56.42;1.14;2.14;4.15;
2021-11-20 06:35:00;20.33;56.35;1.25;2.25;5.35;
2021-11-20 06:30:00;20.36;56.45;1.00;2.00;3.84;
2021-11-20 06:25:00;20.32;56.37;1.00;2.00;4.57;
2021-11-20 06:20:00;20.29;56.26;1.13;2.13;5.26;
2021-11-20 06:15:00;20.33;56.29;1.00;2.00;3.53;
2021-11-20 06:10:00;20.36;56.31;1.14;2.14;4.35;
2021-11-20 06:05:00;20.34;56.18;1.00;2.00;4.05;
2021-11-20 06:00:00;20.36;56.21;1.00;2.00;4.91;
2021-11-20 05:55:00;20.36;56.21;1.00;2.00;4.10;
2021-11-20 05:50:00;20.37;56.23;1.25;2.25;3.42;
2021-11-20 05:45:00;20.37;56.24;1.14;2.14;4.43;
2021-11-20 05:40:00;20.38;56.18;1.00;2.00;4.10;
2021-11-20 05:35:00;20.37;56.26;1.00;2.00;4.53;
2021-11-20 05:30:00;20.38;56.20;1.14;2.13;4.26;
2021-11-20 05:25:00;20.41;56.18;1.13;2.13;3.86;
2021-11-20 05:20:00;20.40;56.18;1.29;2.29;3.28;
2021-11-20 05:15:00;20.40;56.09;1.00;2.00;4.45;
2021-11-20 05:10:00;20.41;56.12;1.00;2.00;4.72;
2021-11-20 05:05:00;20.40;56.15;1.14;2.14;5.14;
2021-11-20 05:00:00;20.41;56.13;1.00;2.00;4.71;
2021-11-20 04:55:00;-;-;1.29;2.29;5.88;
2021-11-20 04:50:00;20.42;56.08;1.13;2.13;4.71;
2021-11-20 04:45:00;20.44;56.07;1.00;2.00;4.64;
2021-11-20 04:40:00;20.44;56.04;1.00;2.00;4.87;
2021-11-20 04:35:00;20.44;56.01;1.00;2.00;5.67;
2021-11-20 04:30:00;20.49;55.98;1.25;2.25;6.60;
2021-11-20 04:25:00;20.49;55.96;1.00;2.00;5.80;
2021-11-20 04:20:00;20.49;55.99;1.00;2.00;5.57;
2021-11-20 04:15:00;20.49;55.96;1.00;2.00;6.56;
2021-11-20 04:10:00;20.46;55.90;1.00;2.00;6.91;
2021-11-20 04:05:00;20.51;55.91;1.13;2.13;5.87;
2021-11-20 04:00:00;20.51;55.87;1.00;2.00;6.97;
2021-11-20 03:55:00;20.51;55.85;1.00;2.00;7.54;
2021-11-20 03:50:00;20.51;55.82;1.13;2.13;6.81;
2021-11-20 03:45:00;20.54;55.74;1.00;2.00;6.48;
2021-11-20 03:40:00;20.54;55.76;1.00;2.00;7.87;
2021-11-20 03:35:00;20.52;55.76;1.29;2.29;7.55;
2021-11-20 03:30:00;20.54;55.67;1.13;2.13;7.78;
2021-11-20 03:25:00;20.54;55.70;1.13;2.13;8.17;
2021-11-20 03:20:00;20.55;55.68;1.00;2.00;8.36;
2021-11-20 03:15:00;20.52;55.72;1.00;2.00;7.65;
2021-11-20 03:10:00;20.59;55.67;1.13;2.13;7.96;
2021-11-20 03:05:00;20.59;55.72;1.14;2.14;8.82;
2021-11-20 03:00:00;20.59;55.65;1.13;2.13;8.51;
2021-11-20 02:55:00;20.58;55.66;1.13;2.13;8.00;
2021-11-20 02:50:00;20.59;55.62;1.00;2.00;8.24;
2021-11-20 02:45:00;20.62;55.62;1.38;2.38;8.32;
2021-11-20 02:40:00;20.59;55.58;1.29;2.29;8.70;
2021-11-20 02:35:00;20.62;55.58;1.00;2.00;8.49;
2021-11-20 02:30:00;20.62;55.65;1.13;2.13;9.22;
2021-11-20 02:25:00;20.62;55.58;1.29;2.29;8.89;
2021-11-20 02:20:00;20.67;55.60;1.38;2.38;9.85;
2021-11-20 02:15:00;20.64;55.52;1.13;2.13;9.35;
2021-11-20 02:10:00;20.67;55.48;1.14;2.14;9.53;
2021-11-20 02:05:00;20.66;55.55;1.00;2.00;10.32;
2021-11-20 02:00:00;20.68;55.51;1.29;2.29;10.32;
2021-11-20 01:55:00;20.70;55.49;1.25;2.25;10.58;
2021-11-20 01:50:00;20.68;55.49;1.13;2.13;11.21;
2021-11-20 01:45:00;20.70;55.43;1.14;2.14;10.80;
2021-11-20 01:40:00;20.70;55.45;1.25;2.25;10.45;
2021-11-20 01:35:00;20.72;55.45;1.00;2.00;10.20;
2021-11-20 01:30:00;20.73;55.41;1.43;2.43;11.21;
2021-11-20 01:25:00;20.73;55.46;1.13;2.13;11.51;
2021-11-20 01:20:00;20.75;55.40;1.57;2.57;11.04;
2021-11-20 01:15:00;20.76;55.34;1.50;2.50;11.53;
2021-11-20 01:10:00;20.75;55.37;1.13;2.13;11.82;
2021-11-20 01:05:00;20.78;55.40;1.00;2.00;11.98;
2021-11-20 01:00:00;20.78;55.36;1.29;2.29;12.52;
2021-11-20 00:55:00;20.80;55.28;1.00;2.00;13.35;
2021-11-20 00:50:00;20.81;55.27;1.13;2.13;13.85;
2021-11-20 00:45:00;20.82;55.25;1.13;2.13;14.51;
2021-11-20 00:40:00;20.81;55.22;1.57;2.57;14.83;
2021-11-20 00:35:00;20.82;55.27;1.13;2.13;15.09;
2021-11-20 00:30:00;20.84;55.20;1.38;2.38;15.78;
2021-11-20 00:25:00;20.84;55.18;1.14;2.14;15.93;
2021-11-20 00:20:00;20.82;55.18;1.38;2.38;16.54;
2021-11-20 00:15:00;20.85;55.22;1.14;2.14;17.08;
2021-11-20 00:10:00;20.88;55.18;1.50;2.50;17.25;
2021-11-20 00:05:00;20.88;55.16;1.63;2.63;18.13;
2021-11-20 00:00:00;20.89;55.12;1.43;2.43;19.26;
2021-11-19 23:55:00;20.90;55.16;1.50;2.50;19.78;
2021-11-19 23:50:00;20.89;55.09;1.13;2.13;20.46;
2021-11-19 23:45:00;20.93;55.09;1.14;2.14;20.57;
2021-11-19 23:40:00;20.94;54.99;1.50;2.50;21.15;
2021-11-19 23:35:00;20.94;55.03;1.63;2.63;21.19;
2021-11-19 23:30:00;20.95;55.08;1.29;2.29;22.19;
2021-11-19 23:25:00;20.96;55.03;1.38;2.38;22.62;
2021-11-19 23:20:00;20.98;54.98;1.43;2.43;24.30;
2021-11-19 23:15:00;20.99;54.94;1.13;2.13;25.30;
2021-11-19 23:10:00;20.99;54.98;1.13;2.13;25.11;
2021-11-19 23:05:00;21.02;54.87;1.43;2.43;26.00;
2021-11-19 23:00:00;20.99;54.83;1.25;2.25;26.91;
2021-11-19 22:55:00;21.00;54.88;1.50;2.50;28.10;
2021-11-19 22:50:00;21.02;54.82;1.57;2.57;28.90;
2021-11-19 22:45:00;21.03;54.87;1.50;2.50;30.34;
2021-11-19 22:40:00;21.04;54.81;1.43;2.43;30.79;
2021-11-19 22:35:00;21.10;54.83;1.63;2.63;31.31;
2021-11-19 22:30:00;21.07;54.73;1.63;2.63;32.76;
2021-11-19 22:25:00;21.11;54.69;1.14;2.14;33.43;
2021-11-19 22:20:00;21.12;54.68;1.38;2.38;34.43;
2021-11-19 22:15:00;21.12;54.67;1.38;2.38;35.91;
2021-11-19 22:10:00;21.12;54.67;1.57;2.57;36.89;
2021-11-19 22:05:00;21.13;54.62;1.38;2.38;37.61;
2021-11-19 22:00:00;21.13;54.59;1.29;2.29;38.71;
2021-11-19 21:55:00;21.15;54.62;1.38;2.38;40.33;
2021-11-19 21:50:00;21.17;54.58;1.38;2.38;40.47;
2021-11-19 21:45:00;21.19;54.49;1.29;2.29;42.37;
2021-11-19 21:40:00;21.21;54.52;1.25;2.25;43.91;
2021-11-19 21:35:00;21.19;54.44;1.50;2.50;45.10;
2021-11-19 21:30:00;21.25;54.44;1.57;2.57;46.15;
2021-11-19 21:25:00;21.23;54.44;1.38;2.38;46.76;
2021-11-19 21:20:00;21.25;54.40;1.57;2.57;49.21;
2021-11-19 21:15:00;21.29;54.36;1.50;2.50;49.23;
2021-11-19 21:10:00;21.26;54.27;1.63;2.63;51.68;
2021-11-19 21:05:00;21.29;54.28;1.71;2.71;53.23;
2021-11-19 21:00:00;21.30;54.24;1.38;2.38;54.95;
2021-11-19 20:55:00;21.32;54.19;1.63;2.63;57.26;
2021-11-19 20:50:00;21.33;54.19;1.43;2.43;57.80;
2021-11-19 20:45:00;21.34;54.11;2.00;3.00;59.16;
2021-11-19 20:40:00;21.38;54.12;1.63;2.63;62.47;
2021-11-19 20:35:00;21.37;54.07;1.86;2.86;62.90;
2021-11-19 20:30:00;21.42;54.04;1.63;2.63;64.95;
2021-11-19 20:25:00;21.40;54.00;1.29;2.29;67.21;
2021-11-19 20:20:00;21.42;53.98;1.50;2.50;68.68;
2021-11-19 20:15:00;21.46;54.01;1.63;2.63;70.22;
2021-11-19 20:10:00;21.50;53.91;1.43;2.43;71.89;
2021-11-19 20:05:00;21.48;53.88;1.63;2.63;74.04;
2021-11-19 20:00:00;21.51;53.91;1.75;2.75;75.59;
2021-11-19 19:55:00;21.54;53.91;2.14;3.14;78.26;
2021-11-19 19:50:00;21.56;53.88;1.38;2.38;80.63;
2021-11-19 19:45:00;21.57;53.86;2.00;3.00;83.15;
2021-11-19 19:40:00;21.57;53.84;1.63;2.63;85.51;
2021-11-19 19:35:00;21.61;53.88;1.88;2.88;87.26;
2021-11-19 19:30:00;21.60;53.82;1.86;2.86;90.75;
2021-11-19 19:25:00;21.64;53.78;2.13;3.13;94.71;
2021-11-19 19:20:00;21.67;53.74;1.88;2.88;96.87;
2021-11-19 19:15:00;21.69;53.79;2.00;3.00;96.75;
2021-11-19 19:10:00;21.73;53.77;1.75;2.75;100.65;
2021-11-19 19:05:00;21.74;53.77;2.13;3.13;103.45;
2021-11-19 19:00:00;21.77;53.71;1.57;2.57;104.78;
2021-11-19 18:55:00;21.78;53.72;2.00;3.00;111.41;
2021-11-19 18:50:00;21.82;53.69;1.75;2.75;117.24;
2021-11-19 18:45:00;21.85;53.71;1.86;2.86;121.21;
2021-11-19 18:40:00;21.85;53.69;1.88;2.88;125.22;
2021-11-19 18:35:00;21.92;53.66;2.00;3.00;130.28;
2021-11-19 18:30:00;21.92;53.68;2.25;3.25;133.01;
2021-11-19 18:25:00;21.94;53.60;1.63;2.63;136.87;
2021-11-19 18:20:00;21.96;53.61;2.43;3.43;145.69;
2021-11-19 18:15:00;22.03;53.60;2.13;3.13;149.45;
2021-11-19 18:10:00;22.05;53.60;2.13;3.13;155.65;
2021-11-19 18:05:00;22.09;53.57;2.00;3.00;155.17;
2021-11-19 18:00:00;22.11;53.49;2.00;3.00;156.15;
2021-11-19 17:55:00;22.17;53.53;2.50;3.50;157.57;
2021-11-19 17:50:00;22.17;53.53;2.29;3.29;168.05;
2021-11-19 17:45:00;22.22;53.50;2.38;3.38;173.11;
2021-11-19 17:40:00;22.27;53.51;2.29;3.29;181.13;
2021-11-19 17:35:00;22.29;53.53;2.50;3.50;189.73;
2021-11-19 17:30:00;22.34;53.53;2.63;3.63;211.10;
2021-11-19 17:25:00;22.38;53.52;2.43;3.43;211.33;
2021-11-19 17:20:00;22.39;53.44;2.25;3.25;216.88;
2021-11-19 17:15:00;22.43;53.38;2.25;3.25;226.37;
2021-11-19 17:10:00;22.48;53.53;3.14;4.14;227.00;
2021-11-19 17:05:00;22.50;53.30;3.00;4.00;233.17;
2021-11-19 17:00:00;22.53;53.35;3.00;4.00;246.56;
2021-11-19 16:55:00;22.56;53.39;3.43;4.43;258.92;
2021-11-19 16:50:00;22.61;53.35;4.13;5.13;268.26;
2021-11-19 16:45:00;22.64;53.46;2.71;3.71;277.37;
2021-11-19 16:40:00;22.64;53.40;3.50;4.50;281.68;
2021-11-19 16:35:00;22.70;53.44;3.86;4.86;292.71;
2021-11-19 16:30:00;22.74;53.47;3.43;4.43;311.45;
2021-11-19 16:25:00;22.84;53.46;3.38;4.38;322.74;
2021-11-19 16:20:00;22.86;53.57;3.88;4.88;360.49;
2021-11-19 16:15:00;22.92;53.50;4.14;5.14;360.32;
2021-11-19 16:10:00;22.97;53.54;4.13;5.13;375.95;
2021-11-19 16:05:00;23.04;53.64;4.50;5.50;385.53;
2021-11-19 16:00:00;23.05;53.61;4.29;5.29;398.71;
2021-11-19 15:55:00;23.10;53.78;4.88;5.88;405.49;
2021-11-19 15:50:00;23.18;53.88;4.57;5.57;421.17;
2021-11-19 15:45:00;23.25;54.07;5.63;6.63;408.42;
